pdb,Chain,formula,term,estimate,std.error,statistic,p.value
1ZIO,A,rate~wcnSC+RSA+dist_active,RSA,1.12491092905522,0.440111722436663,2.55596675050415,0.0112859171354695
1ZIO,A,rate~wcnSC+RSA+dist_active,dist_active,0.0576533552750715,0.0121836332259708,4.73203306483134,4.04773536917529e-06
1ZIO,A,rate~wcnSC+dist_active,(Intercept),2.65426619633212,0.418656309243921,6.33996463859732,1.34270393631035e-09
1ZIO,A,rate~wcnSC+dist_active,wcnSC,-2.85870089571295,0.342352589493263,-8.3501658332548,8.49567486131129e-15
1ZIO,A,rate~wcnSC+dist_active,dist_active,0.0545872237672525,0.0122801716291102,4.44515153500406,1.40974714523647e-05
1ZIO,A,rate~RSA+dist_active,(Intercept),-0.593006572359205,0.137232721134162,-4.32117477128117,2.37652084841347e-05
1ZIO,A,rate~RSA+dist_active,RSA,2.19650876682113,0.269963734327558,8.13631050219516,3.30001331985874e-14
1ZIO,A,rate~RSA+dist_active,dist_active,0.0752005605260847,0.0109446926328792,6.87096139184145,6.84487834022475e-11
1ZIO,A,rate~RSA_mono,(Intercept),0.174605073928675,0.0878468332854933,1.98760806051171,0.0481240329178058
1ZIO,A,rate~RSA_mono,RSA_mono,3.17139999977831,0.253152554396334,12.5276239354598,2.14295180032819e-27
1ZIO,A,rate~wcnSC_mono,(Intercept),4.23354740097648,0.230927616171957,18.3327896037519,7.88752659808171e-46
1ZIO,A,rate~wcnSC_mono,wcnSC_mono,-3.85920595722455,0.268982402773565,-14.3474291159236,3.40429193923088e-33
1ZIO,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.2465399028502,0.543615073658318,5.97213002391978,9.64277925265753e-09
1ZIO,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.96772704707442,0.519163297848527,-5.7163652734564,3.62583575945538e-08
1ZIO,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.919856351742213,0.459342531419527,2.00254992477953,0.0464876182999569
1ZIO,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.35852749794942,0.654102827448308,2.07693261814677,0.0390071970464086
1ZIO,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.71229554649021,0.561624984080436,-3.04882367242583,0.00258850035632299
1ZIO,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.12491092905522,0.440111722436663,2.55596675050415,0.0112859171354695
1ZIO,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0576533552750715,0.0121836332259708,4.73203306483134,4.04773536917529e-06
1ZIO,A,rate~wcnSC_mono+dist_active,(Intercept),2.65426619633212,0.418656309243921,6.33996463859732,1.34270393631035e-09
1ZIO,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-2.85870089571295,0.342352589493263,-8.3501658332548,8.49567486131129e-15
1ZIO,A,rate~wcnSC_mono+dist_active,dist_active,0.0545872237672525,0.0122801716291102,4.44515153500406,1.40974714523647e-05
1ZIO,A,rate~RSA_mono+dist_active,(Intercept),-0.593006572359205,0.137232721134162,-4.32117477128117,2.37652084841347e-05
1ZIO,A,rate~RSA_mono+dist_active,RSA_mono,2.19650876682113,0.269963734327558,8.13631050219516,3.30001331985874e-14
1ZIO,A,rate~RSA_mono+dist_active,dist_active,0.0752005605260847,0.0109446926328792,6.87096139184145,6.84487834022475e-11
1ZYM,A,rate~RSA,(Intercept),0.845309660934394,0.0470755832428716,17.9564352197887,1.40145886266244e-46
1ZYM,A,rate~RSA,RSA,0.555478931299495,0.138448057198579,4.01218292650187,7.99602249753079e-05
1ZYM,A,rate~wcnSC,(Intercept),1.56135764193696,0.128580343320413,12.1430508086774,7.08551103487553e-27
1ZYM,A,rate~wcnSC,wcnSC,-0.579767379035854,0.126274394843822,-4.59132969714816,7.04364237502585e-06
1ZYM,A,rate~wcnSC+RSA,(Intercept),1.37297170814686,0.225750378446146,6.08181353934868,4.55740798521895e-09
1ZYM,A,rate~wcnSC+RSA,wcnSC,-0.442294229114931,0.185146669748218,-2.38888568569129,0.0176603072279617
1ZYM,A,rate~wcnSC+RSA,RSA,0.204149059565692,0.201086334111479,1.01523089805056,0.311001403111929
1ZYM,A,rate~dist_active,(Intercept),0.595893939048535,0.0738249008759476,8.07172013748926,3.12033032166219e-14
1ZYM,A,rate~dist_active,dist_active,0.0197825762373618,0.00340670103532638,5.80695988060675,1.96423694849135e-08
1ZYM,A,rate~wcnSC+RSA+dist_active,(Intercept),0.288147768139063,0.338644726082241,0.850885148788897,0.395670822863543
1ZYM,A,rate~wcnSC+RSA+dist_active,wcnSC,0.194449489085833,0.234877005468783,0.827877929973339,0.408551945967427
1ZYM,A,rate~wcnSC+RSA+dist_active,RSA,0.469521803391839,0.20462252642982,2.29457534116055,0.0226108102333491
1ZYM,A,rate~wcnSC+RSA+dist_active,dist_active,0.019523757156291,0.00465702083768244,4.19232763536591,3.86937960119407e-05
1ZYM,A,rate~wcnSC+dist_active,(Intercept),0.863630504193869,0.229529928315909,3.76260521026795,0.000210643559769544
1ZYM,A,rate~wcnSC+dist_active,wcnSC,-0.199277986243407,0.161782369795666,-1.23176577580795,0.219222359403154
1ZYM,A,rate~wcnSC+dist_active,dist_active,0.0162180973310601,0.00446712626798274,3.63054374515897,0.000344588448328149
1ZYM,A,rate~RSA+dist_active,(Intercept),0.561652852708251,0.0743608126292533,7.55307577807855,8.50304651772092e-13
1ZYM,A,rate~RSA+dist_active,RSA,0.34576398464349,0.13963717607939,2.4761599622074,0.0139597366021185
1ZYM,A,rate~RSA+dist_active,dist_active,0.0170306356896395,0.00355002524196815,4.79732805510916,2.80129531399735e-06
1ZYM,A,rate~RSA_mono,(Intercept),0.838608831342282,0.0477614807423344,17.5582670032038,3.1144735592347e-45
1ZYM,A,rate~RSA_mono,RSA_mono,0.56305827567124,0.13756940217989,4.09290341274413,5.78691591324932e-05
1ZYM,A,rate~wcnSC_mono,(Intercept),1.68888678682326,0.12312201522394,13.7171795291966,3.70690923575455e-32
1ZYM,A,rate~wcnSC_mono,wcnSC_mono,-0.837228232359216,0.142676298148974,-5.86802603670744,1.42405789244385e-08
1ZYM,A,rate~wcnSC_mono+RSA_mono,(Intercept),1.90905375223984,0.26026636312908,7.3349999181148,3.26621351555959e-12
1ZYM,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-1.03023105340907,0.246505052785715,-4.1793506533298,4.075792930798e-05
1ZYM,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.220884369315532,0.230038918041721,-0.960204348011546,0.337902905816135
1ZYM,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.01166368701484,0.449207988440553,2.2521052898611,0.025209007949286
1ZYM,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.372060448824275,0.363852262509113,-1.02255911852398,0.307533250952251
1ZYM,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.120307577438083,0.267279537913042,0.450118921850367,0.653025988531824
1ZYM,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0129110971988724,0.00529400161125013,2.43881625790128,0.0154523570262254
1ZYM,A,rate~wcnSC_mono+dist_active,(Intercept),1.18541941041946,0.229352362121095,5.16855113004493,4.91017119002565e-07
1ZYM,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-0.511964448191747,0.188852251061429,-2.71092584448578,0.00718618782991405
1ZYM,A,rate~wcnSC_mono+dist_active,dist_active,0.0116638132955476,0.0045034943140833,2.58994737909907,0.0101763361891519
1ZYM,A,rate~RSA_mono+dist_active,(Intercept),0.558675474209469,0.0744620627157491,7.5028202796658,1.16189945655192e-12
1ZYM,A,rate~RSA_mono+dist_active,RSA_mono,0.353778025891318,0.138967805663786,2.54575528628002,0.0115203573140502
1ZYM,A,rate~RSA_mono+dist_active,dist_active,0.0169262938039884,0.00355112665604867,4.76645736506123,3.2235674528022e-06
206L,A,rate~RSA,(Intercept),0.530536314119664,0.0854861356162615,6.20610945032288,4.47471912354197e-09
206L,A,rate~RSA,RSA,2.1726984247576,0.253423007716877,8.57340635458376,8.14138099395503e-15
206L,A,rate~wcnSC,(Intercept),3.29088153769122,0.238858334747618,13.7775453436382,5.64512730888891e-29
206L,A,rate~wcnSC,wcnSC,-3.01264979673397,0.321477900403039,-9.37125007024428,6.58204992679961e-17
206L,A,rate~wcnSC+RSA,(Intercept),2.56996985382576,0.606490575982101,4.23744400259502,3.81855427274718e-05
206L,A,rate~wcnSC+RSA,wcnSC,-2.2589522793555,0.665480587933859,-3.394467577738,0.000868263591451459
206L,A,rate~wcnSC+RSA,RSA,0.658262627503839,0.509223401798648,1.29267945105972,0.197997253121511
206L,A,rate~dist_active,(Intercept),0.148853848347495,0.15661065363159,0.950470768723424,0.343306614247359
206L,A,rate~dist_active,dist_active,0.0607588556242708,0.00926997312849895,6.554372357076,7.30632862293681e-10
206L,A,rate~wcnSC+RSA+dist_active,(Intercept),0.903383482800573,0.736101002158404,1.22725479268696,0.221552285696102
206L,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.944294809225921,0.731582933044372,-1.29075565677343,0.198673935267798
206L,A,rate~wcnSC+RSA+dist_active,RSA,1.21607422593227,0.512409511400883,2.37324678577419,0.0188346719730556
206L,A,rate~wcnSC+RSA+dist_active,dist_active,0.0359138533898657,0.00967086285315456,3.71361417643834,0.000282883394227697
206L,A,rate~wcnSC+dist_active,(Intercept),2.43296284511944,0.360744584566432,6.74428099327825,2.70030983053615e-10
206L,A,rate~wcnSC+dist_active,wcnSC,-2.46330931209784,0.359440408791489,-6.85317858495649,1.5037660479165e-10
206L,A,rate~wcnSC+dist_active,dist_active,0.0291859197006358,0.00937973994764491,3.1115915647495,0.0022064966456333
206L,A,rate~RSA+dist_active,(Intercept),-0.029825244508816,0.138579669150425,-0.215220924480931,0.829870892791133
206L,A,rate~RSA+dist_active,RSA,1.79472517961367,0.248686545617885,7.21681655577512,2.05914226087191e-11
206L,A,rate~RSA+dist_active,dist_active,0.0419541953873399,0.00848092506416962,4.94688905631165,1.90233255980612e-06
206L,A,rate~RSA_mono,(Intercept),0.530536314119664,0.0854861356162615,6.20610945032288,4.47471912354197e-09
206L,A,rate~RSA_mono,RSA_mono,2.1726984247576,0.253423007716877,8.57340635458376,8.14138099395503e-15
206L,A,rate~wcnSC_mono,(Intercept),3.29088153769122,0.238858334747618,13.7775453436382,5.64512730888891e-29
206L,A,rate~wcnSC_mono,wcnSC_mono,-3.01264979673397,0.321477900403039,-9.37125007024428,6.58204992679961e-17
206L,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.56996985382576,0.606490575982101,4.23744400259502,3.81855427274718e-05
206L,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.2589522793555,0.665480587933859,-3.394467577738,0.000868263591451459
206L,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.658262627503839,0.509223401798648,1.29267945105972,0.197997253121511
206L,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.903383482800573,0.736101002158404,1.22725479268696,0.221552285696102
206L,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.944294809225921,0.731582933044372,-1.29075565677343,0.198673935267798
206L,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.21607422593227,0.512409511400883,2.37324678577419,0.0188346719730556
206L,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0359138533898657,0.00967086285315456,3.71361417643834,0.000282883394227697
206L,A,rate~wcnSC_mono+dist_active,(Intercept),2.43296284511944,0.360744584566432,6.74428099327825,2.70030983053615e-10
206L,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-2.46330931209784,0.359440408791489,-6.85317858495649,1.5037660479165e-10
206L,A,rate~wcnSC_mono+dist_active,dist_active,0.0291859197006358,0.00937973994764491,3.1115915647495,0.0022064966456333
206L,A,rate~RSA_mono+dist_active,(Intercept),-0.029825244508816,0.138579669150425,-0.215220924480931,0.829870892791133
206L,A,rate~RSA_mono+dist_active,RSA_mono,1.79472517961367,0.248686545617885,7.21681655577512,2.05914226087191e-11
206L,A,rate~RSA_mono+dist_active,dist_active,0.0419541953873399,0.00848092506416962,4.94688905631165,1.90233255980612e-06
2A0N,A,rate~RSA,(Intercept),0.434732200861515,0.0981043978038606,4.43132225051391,1.40443702295981e-05
2A0N,A,rate~RSA,RSA,2.48030839910083,0.309485552568852,8.01429462058339,4.29555869306087e-14
2A0N,A,rate~wcnSC,(Intercept),4.11280904560066,0.265209935248755,15.5077487641744,2.04003076720573e-38
2A0N,A,rate~wcnSC,wcnSC,-3.28607778783443,0.272505135663665,-12.0587737909285,1.11664255298398e-26
2A0N,A,rate~wcnSC+RSA,(Intercept),4.99047091700331,0.558118356662614,8.94159967581945,9.05803494391719e-17
2A0N,A,rate~wcnSC+RSA,wcnSC,-4.00212719898153,0.48429631375468,-8.26379859874136,8.55839063284281e-15
2A0N,A,rate~wcnSC+RSA,RSA,-0.874894951633485,0.490152929144906,-1.78494282011081,0.0754927732279789
2A0N,A,rate~dist_active,(Intercept),-0.765816290540681,0.192495435883312,-3.97836077009591,9.10365335794389e-05
2A0N,A,rate~dist_active,dist_active,0.111191002404283,0.0114082994780346,9.74650101168619,3.19594268424473e-19
2A0N,A,rate~wcnSC+RSA+dist_active,(Intercept),3.13271989718752,0.739630734171226,4.23551882372467,3.22013573852217e-05
2A0N,A,rate~wcnSC+RSA+dist_active,wcnSC,-2.95084324174506,0.550799170091294,-5.35738505425846,1.93350412820968e-07
2A0N,A,rate~wcnSC+RSA+dist_active,RSA,-0.533719489614984,0.486776758316497,-1.09643585174616,0.273955920882633
2A0N,A,rate~wcnSC+RSA+dist_active,dist_active,0.0493792021301384,0.0133113275989987,3.70956253333083,0.000256467560116982
2A0N,A,rate~wcnSC+dist_active,(Intercept),2.51267928358185,0.476909112584653,5.2686753456317,2.98427321262226e-07
2A0N,A,rate~wcnSC+dist_active,wcnSC,-2.47091022539071,0.334471464889085,-7.38750681230788,2.27663863645426e-12
2A0N,A,rate~wcnSC+dist_active,dist_active,0.0521367931573187,0.0130768978380693,3.98693893635375,8.80926013494527e-05
2A0N,A,rate~RSA+dist_active,(Intercept),-0.717518283082923,0.184302990426984,-3.89314509450233,0.000127256349267634
2A0N,A,rate~RSA+dist_active,RSA,1.53874366693768,0.31153903048494,4.9391681823702,1.44312754839753e-06
2A0N,A,rate~RSA+dist_active,dist_active,0.0860717861093999,0.0120347669230394,7.1519279650214,9.58306251726204e-12
2A0N,A,rate~RSA_mono,(Intercept),0.434732200861515,0.0981043978038606,4.43132225051391,1.40443702295981e-05
2A0N,A,rate~RSA_mono,RSA_mono,2.48030839910083,0.309485552568852,8.01429462058339,4.29555869306087e-14
2A0N,A,rate~wcnSC_mono,(Intercept),4.11280904560066,0.265209935248755,15.5077487641744,2.04003076720573e-38
2A0N,A,rate~wcnSC_mono,wcnSC_mono,-3.28607778783443,0.272505135663665,-12.0587737909285,1.11664255298398e-26
2A0N,A,rate~wcnSC_mono+RSA_mono,(Intercept),4.99047091700331,0.558118356662614,8.94159967581945,9.05803494391719e-17
2A0N,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-4.00212719898153,0.48429631375468,-8.26379859874136,8.55839063284281e-15
2A0N,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.874894951633485,0.490152929144906,-1.78494282011081,0.0754927732279789
2A0N,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),3.13271989718752,0.739630734171226,4.23551882372467,3.22013573852217e-05
2A0N,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-2.95084324174506,0.550799170091294,-5.35738505425846,1.93350412820968e-07
2A0N,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,-0.533719489614984,0.486776758316497,-1.09643585174616,0.273955920882633
2A0N,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0493792021301384,0.0133113275989987,3.70956253333083,0.000256467560116982
2A0N,A,rate~wcnSC_mono+dist_active,(Intercept),2.51267928358185,0.476909112584653,5.2686753456317,2.98427321262226e-07
2A0N,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-2.47091022539071,0.334471464889085,-7.38750681230788,2.27663863645426e-12
2A0N,A,rate~wcnSC_mono+dist_active,dist_active,0.0521367931573187,0.0130768978380693,3.98693893635375,8.80926013494527e-05
2A0N,A,rate~RSA_mono+dist_active,(Intercept),-0.717518283082923,0.184302990426984,-3.89314509450233,0.000127256349267634
2A0N,A,rate~RSA_mono+dist_active,RSA_mono,1.53874366693768,0.31153903048494,4.9391681823702,1.44312754839753e-06
2A0N,A,rate~RSA_mono+dist_active,dist_active,0.0860717861093999,0.0120347669230394,7.1519279650214,9.58306251726204e-12
2ABK,A,rate~RSA,(Intercept),0.255317000494392,0.0976389962114524,2.61490808387115,0.00957534645400592
2ABK,A,rate~RSA,RSA,2.44704512040942,0.286358004343528,8.54540499407113,2.6881525942375e-15
2ABK,A,rate~wcnSC,(Intercept),3.73130346533894,0.27174266058823,13.7310183732725,5.25985598232467e-31
2ABK,A,rate~wcnSC,wcnSC,-3.58314690877933,0.334687412997747,-10.7059505963657,1.31832380049645e-21
2ABK,A,rate~wcnSC+RSA,(Intercept),3.92455041171793,0.667519548451731,5.87930409052539,1.62197507607327e-08
2ABK,A,rate~wcnSC+RSA,wcnSC,-3.77052797516025,0.679494513632461,-5.54901901268291,8.68524245572583e-08
2ABK,A,rate~wcnSC+RSA,RSA,-0.172093116023417,0.542728936430755,-0.31708852149138,0.751494479104539
2ABK,A,rate~dist_active,(Intercept),-0.706991840634544,0.186067940289725,-3.79964350405391,0.000190017912684655
2ABK,A,rate~dist_active,dist_active,0.0920342154757024,0.0100994411121037,9.11280282286152,6.69040409253456e-17
2ABK,A,rate~wcnSC+RSA+dist_active,(Intercept),1.07022669903652,0.95165005571971,1.12460109953667,0.262060475350308
2ABK,A,rate~wcnSC+RSA+dist_active,wcnSC,-1.62405982098113,0.840985981763091,-1.93113780276855,0.0548317772733812
2ABK,A,rate~wcnSC+RSA+dist_active,RSA,0.74996490450197,0.570323290927089,1.31498207496114,0.189970808711189
2ABK,A,rate~wcnSC+RSA+dist_active,dist_active,0.0525935098053959,0.0129128951901925,4.07294483775733,6.60969198572384e-05
2ABK,A,rate~wcnSC+dist_active,(Intercept),2.14548466494231,0.487687386392879,4.39930317003096,1.73364315095539e-05
2ABK,A,rate~wcnSC+dist_active,wcnSC,-2.58706651666772,0.414177404264694,-6.24627632997181,2.33295117294418e-09
2ABK,A,rate~wcnSC+dist_active,dist_active,0.0458533208340626,0.0118727678736309,3.86205822619522,0.000150129301985317
2ABK,A,rate~RSA+dist_active,(Intercept),-0.73765436701688,0.172044669731482,-4.28757466399958,2.76365127606762e-05
2ABK,A,rate~RSA+dist_active,RSA,1.70904546929396,0.282221195362107,6.05569495622452,6.44771938778456e-09
2ABK,A,rate~RSA+dist_active,dist_active,0.0682200939924448,0.0101288042776451,6.73525641550909,1.57058125049979e-10
2ABK,A,rate~RSA_mono,(Intercept),0.255317000494392,0.0976389962114524,2.61490808387115,0.00957534645400592
2ABK,A,rate~RSA_mono,RSA_mono,2.44704512040942,0.286358004343528,8.54540499407113,2.6881525942375e-15
2ABK,A,rate~wcnSC_mono,(Intercept),3.73130346533894,0.27174266058823,13.7310183732725,5.25985598232467e-31
2ABK,A,rate~wcnSC_mono,wcnSC_mono,-3.58314690877933,0.334687412997747,-10.7059505963657,1.31832380049645e-21
2ABK,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.92455041171793,0.667519548451731,5.87930409052539,1.62197507607327e-08
2ABK,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-3.77052797516025,0.679494513632461,-5.54901901268291,8.68524245572583e-08
2ABK,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.172093116023417,0.542728936430755,-0.31708852149138,0.751494479104539
2ABK,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.07022669903652,0.95165005571971,1.12460109953667,0.262060475350308
2ABK,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-1.62405982098113,0.840985981763091,-1.93113780276855,0.0548317772733812
2ABK,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.74996490450197,0.570323290927089,1.31498207496114,0.189970808711189
2ABK,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0525935098053959,0.0129128951901925,4.07294483775733,6.60969198572384e-05
2ABK,A,rate~wcnSC_mono+dist_active,(Intercept),2.14548466494231,0.487687386392879,4.39930317003096,1.73364315095539e-05
2ABK,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-2.58706651666772,0.414177404264694,-6.24627632997181,2.33295117294418e-09
2ABK,A,rate~wcnSC_mono+dist_active,dist_active,0.0458533208340626,0.0118727678736309,3.86205822619522,0.000150129301985317
2ABK,A,rate~RSA_mono+dist_active,(Intercept),-0.73765436701688,0.172044669731482,-4.28757466399958,2.76365127606762e-05
2ABK,A,rate~RSA_mono+dist_active,RSA_mono,1.70904546929396,0.282221195362107,6.05569495622452,6.44771938778456e-09
2ABK,A,rate~RSA_mono+dist_active,dist_active,0.0682200939924448,0.0101288042776451,6.73525641550909,1.57058125049979e-10
2ACY,A,rate~RSA,(Intercept),0.470307181942624,0.0866744198285617,5.42613591037438,4.31098399565572e-07
2ACY,A,rate~RSA,RSA,1.54306044717973,0.222535793315717,6.93398767087571,4.73763435976386e-10
2ACY,A,rate~wcnSC,(Intercept),2.67491552362997,0.231357563611501,11.5618243980203,6.91140704135998e-20
2ACY,A,rate~wcnSC,wcnSC,-2.84273924312629,0.365836080221794,-7.77052728479607,8.66371681382798e-12
2ACY,A,rate~wcnSC+RSA,(Intercept),2.73333012796387,0.798701996399508,3.42221521955063,0.00091773761676999
2ACY,A,rate~wcnSC+RSA,wcnSC,-2.91575345009962,1.02341728542022,-2.8490367435043,0.00537659593891957
2ACY,A,rate~wcnSC+RSA,RSA,-0.0456826390585456,0.597552533109491,-0.0764495781162978,0.939222199840658
2ACY,A,rate~dist_active,(Intercept),-0.102282035836481,0.124588937248322,-0.82095600215788,0.413705321287354
2ACY,A,rate~dist_active,dist_active,0.06451781523359,0.00713323220806525,9.04468175880247,1.67786580099753e-14
